sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.8469;-6.879;-3.6191;-9.481;1.1588;2.2122;-0.6956;-2.5503;4.5313;17.21;98.41;-36.84;9.0;-7.31;41.64;-23.34;23.02;-4.54;58.66;0.0;;;;NaN;;;;0 / 0;185367;2021-12-18 13:55:44:445
0.2891;-6.948;-1.254;-8.9543;2.9305;2.715;-4.5875;-1.1381;4.4658;14.61;-111.67;97.05;22.0;-6.49;42.11;-22.86;30.48;-17.39;73.13;0.0;;;;NaN;;;;0 / 0;185867;2021-12-18 13:55:44:945
-2.4431;-9.77;0.921;-9.6965;1.1301;0.9337;-2.4538;2.5084;-3.8363;44.35;-237.67;16.8;0.0;-6.6;47.29;-15.06;19.51;-6.08;66.04;0.0;;;;NaN;;;;0 / 0;186367;2021-12-18 13:55:45:445
-7.5559;-8.928;5.0981;-7.4412;5.3439;3.5003;5.8811;-0.7297;-4.5865;29.1;-78.57;70.74;5.0;-8.7;41.34;-23.94;35.99;-16.86;84.55;0.0;;;;NaN;;;;0 / 0;186867;2021-12-18 13:55:45:945
-4.705;-7.2979;-1.0571;-8.1211;4.8554;2.5809;1.8187;-2.4714;-3.6281;-14.44;-73.48;14.78;0.0;-9.49;46.74;-12.36;19.59;-25.95;69.7;0.0;;;;NaN;;;;0 / 0;187367;2021-12-18 13:55:46:445
-4.054;-8.329;0.258;-9.3374;2.7869;1.1061;0.4043;6.1643;-0.0068;3.95;103.68;-37.15;12.0;-7.01;38.29;-29.59;37.91;-2.52;95.27;0.0;;;;NaN;;;;0 / 0;187867;2021-12-18 13:55:46:945
-5.347;-14.325;2.163;-9.1028;3.395;1.3695;4.0904;2.7987;1.2197;-44.45;-29.49;21.99;42.0;-7.14;46.31;-15.36;16.73;-18.53;113.49;0.0;;;;NaN;;;;0 / 0;188367;2021-12-18 13:55:47:445
0.375;-14.488;-1.132;-9.7779;-0.249;-0.7614;-1.8376;5.1123;1.5259;2.81;91.62;-33.52;0.0;-4.09;38.04;-29.04;34.12;-3.19;91.63;0.0;;;;NaN;;;;0 / 0;188867;2021-12-18 13:55:47:945
-4.7029;-13.9301;-2.922;-9.6391;1.2785;-1.2689;1.1193;9.1635;2.1009;-44.45;99.95;-58.47;111.0;-5.21;45.49;-18.36;18.38;-14.27;118.53;0.0;;;;NaN;;;;0 / 0;189367;2021-12-18 13:55:48:445
-3.0941;-5.526;-0.117;-9.0501;3.3615;1.7286;2.4096;1.2417;-3.7201;15.04;-135.32;27.66;111.0;-6.0;46.09;-15.49;20.62;-20.04;79.19;0.0;;;;NaN;;;;0 / 0;189936;2021-12-18 13:55:49:014
-2.621;-5.79;-2.2279;-9.7444;-1.1396;0.067;-4.3482;-5.4013;-2.6066;-66.62;206.95;-108.29;102.0;-7.14;42.79;-19.99;29.27;17.77;94.38;0.0;;;;NaN;;;;0 / 0;190367;2021-12-18 13:55:49:445
-2.099;-4.3129;1.481;-8.3653;3.5338;3.7014;-0.943;-4.0413;3.9184;19.33;56.94;-33.9;0.0;-10.74;39.71;-23.1;34.53;-21.12;66.13;0.0;;;;NaN;;;;0 / 0;190867;2021-12-18 13:55:49:945
2.685;-7.4509;-5.6561;-7.5082;-2.7054;-5.6982;-2.7685;-3.1634;2.8848;19.77;-91.42;101.65;112.0;-7.8;39.6;-23.64;37.84;-39.23;66.36;0.0;;;;NaN;;;;0 / 0;191367;2021-12-18 13:55:50:445
-0.9379;-7.542;1.529;-9.4284;0.9098;2.5426;-1.9797;-1.8;-0.726;37.85;-227.57;49.03;0.0;-7.2;43.01;-18.84;24.22;-28.75;78.14;0.0;;;;NaN;;;;0 / 0;191866;2021-12-18 13:55:50:944
-5.809;-9.024;3.872;-8.5425;4.0701;2.5762;3.6411;-0.5264;-3.213;37.53;-72.98;82.33;112.0;-2.7;37.14;-26.4;35.9;-24.52;73.22;0.0;;;;NaN;;;;0 / 0;192367;2021-12-18 13:55:51:445
-0.792;-15.357;2.214;-8.9783;-0.1341;3.9456;-2.1651;-1.4444;-7.0272;-17.96;-74.98;20.11;0.0;-3.54;43.74;-17.34;21.34;0.78;66.28;0.0;;;;NaN;;;;0 / 0;192867;2021-12-18 13:55:51:945
-6.1031;-11.247;2.357;-8.4755;4.6017;1.7765;4.7017;1.5351;-2.0626;19.89;12.42;11.79;63.0;-4.44;37.14;-28.44;40.09;-27.99;78.16;0.0;;;;NaN;;;;0 / 0;193367;2021-12-18 13:55:52:445
-3.714;-6.515;-1.271;-8.4132;3.8547;3.2513;0.9166;-0.4218;1.7468;-58.33;-12.41;4.16;12.0;-7.74;44.51;-12.24;6.67;-14.97;127.42;0.0;;;;NaN;;;;0 / 0;193868;2021-12-18 13:55:52:946
-2.0839;-13.952;-2.577;-9.7971;0.3687;-0.3208;-2.0611;4.9443;1.0728;-11.79;99.04;-28.32;32.0;-6.84;37.09;-26.64;32.4;-1.26;96.34;0.0;;;;NaN;;;;0 / 0;194367;2021-12-18 13:55:53:445
-3.7121;-18.615;-1.946;-8.0972;0.6177;-5.5019;4.1933;3.5453;2.1661;-62.48;-2.02;12.58;31.0;-8.94;43.2;-15.19;9.94;-3.61;124.2;0.0;;;;NaN;;;;0 / 0;194866;2021-12-18 13:55:53:944
-0.6649;-11.381;2.175;-9.6199;0.5507;1.8292;-1.5623;3.0704;-0.6917;-42.2;126.8;-2.66;15.0;-8.21;38.29;-24.79;34.09;-8.87;93.91;0.0;;;;NaN;;;;0 / 0;195367;2021-12-18 13:55:54:445
-1.6609;-5.716;-2.336;-8.8107;2.4948;-3.5099;0.0744;-3.4862;3.0443;-13.19;138.43;-109.22;32.0;-8.81;42.6;-18.0;23.34;-2.99;87.76;0.0;;;;NaN;;;;0 / 0;195868;2021-12-18 13:55:54:946
-2.4461;-6.4189;0.119;-9.165;3.4812;0.158;-0.8883;-5.0149;0.903;19.82;52.22;-8.44;31.0;-10.5;39.3;-24.84;35.19;-11.03;82.43;0.0;;;;NaN;;;;0 / 0;196366;2021-12-18 13:55:55:444
1.067;-15.836;-1.1081;-9.8019;0.3639;-0.1245;-2.8977;6.199;1.4302;5.04;69.56;-30.06;31.0;-7.14;37.5;-27.96;33.43;-5.04;95.71;0.0;;;;NaN;;;;0 / 0;196918;2021-12-18 13:55:55:996
-1.5341;-7.274;2.3381;-9.1602;1.9201;2.9353;-1.2613;1.9732;0.9726;42.96;-148.47;-11.93;0.0;-8.51;43.01;-22.44;21.57;-7.32;56.44;0.0;;;;NaN;;;;0 / 0;197366;2021-12-18 13:55:56:444
-7.693;-11.151;7.6571;-7.0294;4.8459;4.8267;6.1122;1.4652;-7.376;-7.03;85.09;-33.97;137.0;-7.44;39.71;-26.7;33.59;-29.61;55.52;0.0;;;;NaN;;;;0 / 0;197866;2021-12-18 13:55:56:944
-4.251;-15.316;-2.178;-9.3613;2.6001;-1.3264;3.0789;3.3562;1.3842;-20.24;-63.37;25.6;256.0;-9.71;44.89;-17.29;21.08;-21.36;103.34;0.0;;;;NaN;;;;0 / 0;198506;2021-12-18 13:55:57:584
-3.5831;-8.102;1.395;-9.5098;1.8004;1.5706;1.2958;3.3844;-2.7341;20.38;51.63;-31.32;143.0;-9.3;36.84;-28.14;35.67;2.63;95.92;0.0;;;;NaN;;;;0 / 0;198867;2021-12-18 13:55:57:945
-0.634;-5.4041;-1.3931;-9.4379;1.0965;-2.4325;-3.3011;-4.9253;-2.1387;-5.05;116.02;-97.15;287.0;-10.01;40.74;-19.8;28.84;9.19;65.32;0.0;;;;NaN;;;;0 / 0;199536;2021-12-18 13:55:58:614
-0.603;-14.0741;-0.519;-9.7923;0.4166;-0.3591;-0.6669;1.095;-3.9293;16.08;-38.64;-4.75;111.0;-8.04;39.11;-23.64;20.14;-6.42;104.45;0.0;;;;NaN;;;;0 / 0;199673;2021-12-18 13:55:58:751
-2.3239;-7.046;-2.556;-8.9304;3.869;-1.1971;-1.1567;-5.8389;-0.0078;-30.17;150.12;-88.75;183.0;-5.4;42.54;-16.69;23.82;-23.24;97.63;0.0;;;;NaN;;;;0 / 0;200172;2021-12-18 13:55:59:250
-1.227;-6.402;-0.998;-9.5193;1.8244;-1.4796;-0.9871;-2.6822;2.5441;41.17;57.66;-50.53;0.0;-7.14;39.84;-23.4;31.2;-10.01;88.38;0.0;;;;NaN;;;;0 / 0;200705;2021-12-18 13:55:59:783
3.887;-7.791;-1.503;-8.6526;-4.3096;-1.6616;-0.6735;-2.6775;0.6477;3.08;-99.65;112.65;88.0;-4.8;38.1;-23.4;39.17;-39.4;79.63;0.0;;;;NaN;;;;0 / 0;201172;2021-12-18 13:56:00:250
-0.591;-10.723;0.572;-9.3182;0.5602;3.0023;-2.1634;0.3582;-5.2317;64.52;-130.86;-10.73;0.0;-5.7;39.71;-22.26;26.74;-25.48;84.79;0.0;;;;NaN;;;;0 / 0;201672;2021-12-18 13:56:00:750
-1.3661;-5.1889;0.648;-9.754;0.2346;-1.0056;-2.4996;-1.9807;-0.1487;-7.74;6.61;3.4;10.0;-1.5;34.31;-28.39;35.22;-21.99;113.92;0.0;;;;NaN;;;;0 / 0;202172;2021-12-18 13:56:01:250
-1.3661;-5.1889;0.648;-9.754;0.2346;-1.0056;-2.4996;-1.9807;-0.1487;-7.74;6.61;3.4;10.0;-1.5;34.31;-28.39;35.22;-21.99;113.92;0.0;;;;NaN;;;;0 / 0;202173;2021-12-18 13:56:01:251
-3.717;-14.649;-1.977;-9.5577;2.2075;-0.0958;-1.6112;5.2461;-0.1636;51.26;96.74;-37.12;24.0;1.69;33.54;-30.3;41.48;-2.63;92.89;0.0;;;;NaN;;;;0 / 0;202339;2021-12-18 13:56:01:417
-3.039;-17.394;-9.301;-8.1163;2.7677;-4.7549;0.4557;-1.4124;5.4486;-60.71;120.6;-59.44;17.0;-0.11;41.59;-17.64;23.99;-12.55;88.25;0.0;;;;NaN;;;;0 / 0;202838;2021-12-18 13:56:01:916
-2.163;-7.702;0.926;-9.3853;2.624;1.1109;-1.3426;-3.0695;0.8778;-5.27;79.29;-21.62;0.0;-7.09;37.8;-23.1;32.03;-7.43;89.89;0.0;;;;NaN;;;;0 / 0;203529;2021-12-18 13:56:02:607
-5.739;-9.438;1.184;-8.3318;5.0709;1.0343;2.8222;-1.805;-0.421;-11.0;-130.76;43.35;9.0;-9.3;42.3;-14.04;20.25;-4.68;80.98;0.0;;;;NaN;;;;0 / 0;203842;2021-12-18 13:56:02:920
0.126;-9.2291;2.214;-9.4858;0.0;2.49;-1.9083;-0.0107;-0.3317;-21.71;98.47;-36.44;10.0;-13.69;39.49;-19.09;26.38;-6.93;92.73;0.0;;;;NaN;;;;0 / 0;204339;2021-12-18 13:56:03:417
-3.207;-7.736;3.726;-8.2791;3.4333;3.984;2.5868;-2.0638;-3.585;-2.5;25.38;-3.41;19.0;-10.91;40.14;-21.0;32.5;-20.49;64.3;0.0;;;;NaN;;;;0 / 0;204839;2021-12-18 13:56:03:917
-0.9401;-5.835;-6.0821;-6.7469;1.087;-7.0342;-0.4559;6.7692;5.0909;-63.6;50.37;4.23;0.0;-12.11;45.41;-5.34;4.39;-24.0;110.27;0.0;;;;NaN;;;;0 / 0;205340;2021-12-18 13:56:04:418
-1.271;-8.1041;0.9401;-9.6247;1.5083;1.1205;-2.9012;-1.2721;1.7429;39.29;-9.56;-7.3;0.0;-6.49;38.94;-25.44;351.34;-6.36;136.19;0.0;;;;NaN;;;;0 / 0;205839;2021-12-18 13:56:04:917
-1.271;-8.1041;0.9401;-9.6247;1.5083;1.1205;-2.9012;-1.2721;1.7429;39.29;-9.56;-7.3;0.0;-6.49;38.94;-25.44;351.34;-6.36;136.19;0.0;;;;NaN;;;;0 / 0;205840;2021-12-18 13:56:04:918
-1.271;-8.1041;0.9401;-9.6247;1.5083;1.1205;-2.9012;-1.2721;1.7429;39.29;-9.56;-7.3;0.0;-6.49;38.94;-25.44;351.34;-6.36;136.19;0.0;;;;NaN;;;;0 / 0;205840;2021-12-18 13:56:04:918
1.4261;-5.541;2.769;-8.5473;-2.1883;4.276;-3.6389;-1.6312;5.3837;9.78;-33.57;41.12;22.0;-1.14;38.89;-25.56;32.43;-29.35;63.74;0.0;;;;NaN;;;;0 / 0;206338;2021-12-18 13:56:05:416
-0.5809;-12.236;3.08;-8.1499;0.7709;5.4013;-0.274;-4.4545;-9.2923;-29.8;-34.44;6.25;0.0;-4.61;43.14;-16.74;28.59;-37.72;85.01;0.0;;;;NaN;;;;0 / 0;207089;2021-12-18 13:56:06:167
-0.5809;-12.236;3.08;-8.1499;0.7709;5.4013;-0.274;-4.4545;-9.2923;-29.8;-34.44;6.25;0.0;-4.61;43.14;-16.74;28.59;-37.72;85.01;0.0;;;;NaN;;;;0 / 0;207090;2021-12-18 13:56:06:168
-2.25;-6.881;4.346;-8.7771;3.6871;2.3655;0.3035;-3.9263;-2.5046;-27.25;36.37;2.58;0.0;-5.29;41.21;-20.04;28.39;-22.08;74.92;0.0;;;;NaN;;;;0 / 0;207423;2021-12-18 13:56:06:501
-1.0361;-13.8799;-1.5821;-9.7205;0.723;-1.1061;-0.8922;4.04;2.3154;-17.92;94.36;-28.83;25.0;-0.49;32.1;-30.84;41.97;5.38;93.06;0.0;;;;NaN;;;;0 / 0;207922;2021-12-18 13:56:07:000
1.4621;-7.934;-5.553;-9.4763;2.4181;0.7039;0.0603;-1.2541;0.5283;57.05;-99.12;84.38;25.0;0.79;35.1;-25.14;35.68;-14.28;85.75;0.0;;;;NaN;;;;0 / 0;208461;2021-12-18 13:56:07:539
0.746;-10.359;-0.801;-9.754;-0.6943;-0.7422;-0.6575;-0.567;-1.4338;32.69;-36.19;0.07;12.0;-3.6;31.5;-26.94;40.38;-3.61;91.04;0.0;;;;NaN;;;;0 / 0;208694;2021-12-18 13:56:07:772
-1.728;-8.703;1.043;-9.2033;0.8332;3.2944;-0.7345;-1.5807;2.1055;-16.87;32.02;-35.33;24.0;-9.9;35.59;-16.09;29.42;-2.91;90.62;0.0;;;;NaN;;;;0 / 0;209195;2021-12-18 13:56:08:273
-0.548;-6.903;0.296;-9.7683;0.7709;0.407;-0.3151;0.8759;0.5448;4.73;-61.92;-27.57;10.0;-16.39;35.64;-11.29;20.46;-8.82;79.64;0.0;;;;NaN;;;;0 / 0;209695;2021-12-18 13:56:08:773
-9.5141;-10.101;4.526;-6.79;6.3925;3.0406;6.6717;0.968;-3.2958;44.57;-15.04;54.38;23.0;-8.21;34.31;-23.89;39.3;-26.72;69.02;0.0;;;;NaN;;;;0 / 0;210269;2021-12-18 13:56:09:347
-1.2469;-6.716;5.2181;-8.0589;5.5833;-0.2394;-1.675;-2.6362;-5.7006;-66.13;82.54;-16.8;3.0;-8.29;41.59;-15.6;27.94;-34.7;91.7;0.0;;;;NaN;;;;0 / 0;210695;2021-12-18 13:56:09:773
-0.55;-6.1219;-0.3371;-9.754;0.8667;-0.5219;-1.7016;-3.3701;1.3976;35.59;-54.56;-37.99;12.0;-8.29;36.24;-24.84;34.63;-6.34;96.77;0.0;;;;NaN;;;;0 / 0;211283;2021-12-18 13:56:10:361
-3.42;-14.2459;6.29;-7.8721;2.7725;-5.1523;0.2871;-3.0055;3.2581;-60.82;17.84;12.16;36.0;-7.8;41.29;-14.29;17.54;-10.98;107.04;0.0;;;;NaN;;;;0 / 0;211522;2021-12-18 13:56:10:600
-0.3229;-9.6701;-0.0161;-9.7683;0.7901;-0.3591;-1.2248;-0.623;1.2021;-18.88;98.89;-14.53;10.0;-9.6;34.74;-22.8;33.62;-4.62;92.11;0.0;;;;NaN;;;;0 / 0;212309;2021-12-18 13:56:11:387
-1.833;-7.6331;-0.557;-9.5146;2.2793;-0.68;0.3569;-4.48;-2.0065;-1.58;40.12;-16.49;102.0;-6.49;36.79;-15.9;25.05;-8.56;76.93;0.0;;;;NaN;;;;0 / 0;212523;2021-12-18 13:56:11:601
-0.4541;-5.067;-0.387;-9.7396;0.8619;-0.7326;-2.56;-5.3934;2.2947;-71.96;121.82;15.26;3.0;-8.51;34.09;-24.49;35.12;-18.73;112.64;0.0;;;;NaN;;;;0 / 0;213357;2021-12-18 13:56:12:435
-0.4541;-5.067;-0.387;-9.7396;0.8619;-0.7326;-2.56;-5.3934;2.2947;-71.96;121.82;15.26;96.0;-6.19;33.0;-26.46;38.37;-5.04;94.3;0.0;;;;NaN;;;;0 / 0;213397;2021-12-18 13:56:12:475
-1.541;-4.045;-0.102;-9.1602;3.4955;-0.2155;-0.9255;-4.8042;0.3907;54.86;-3.88;-52.71;0.0;-6.3;39.19;-23.89;24.99;-1.82;74.99;0.0;;;;NaN;;;;0 / 0;213897;2021-12-18 13:56:12:975
1.9841;-6.0889;-3.267;-8.3127;-2.6959;-4.4436;-5.8259;-2.4673;8.9634;-0.42;-31.14;45.27;106.0;-5.29;36.19;-25.8;36.3;-19.84;68.86;0.0;;;;NaN;;;;0 / 0;214741;2021-12-18 13:56:13:819
1.9841;-6.0889;-3.267;-8.3127;-2.6959;-4.4436;-5.8259;-2.4673;8.9634;-0.42;-31.14;45.27;106.0;-5.29;36.19;-25.8;36.3;-19.84;68.86;0.0;;;;NaN;;;;0 / 0;214742;2021-12-18 13:56:13:820
-0.531;-11.709;-9.409;-7.6423;0.34;-6.1387;0.3069;-1.402;0.5774;63.55;-143.07;126.63;195.0;-6.24;31.31;-27.49;37.08;-40.86;48.82;0.0;;;;NaN;;;;0 / 0;215178;2021-12-18 13:56:14:256
0.8711;-12.4421;-6.118;-8.7819;-0.6081;-4.3191;1.0573;5.9857;8.1736;-21.54;-35.74;25.51;0.0;-7.31;34.39;-23.04;42.4;-31.33;93.7;0.0;;;;NaN;;;;0 / 0;215785;2021-12-18 13:56:14:863
-6.3161;-8.782;5.2301;-7.3454;4.5969;4.5969;4.1872;0.6671;-6.6743;-6.2;85.37;-24.12;364.0;-2.04;27.79;-30.06;45.7;0.39;109.98;0.0;;;;NaN;;;;0 / 0;216174;2021-12-18 13:56:15:252
-5.955;-11.5271;-2.731;-7.9966;4.8219;-3.0023;-0.9127;-5.003;-0.3543;-27.2;55.07;-51.91;315.0;-6.24;37.09;-20.94;34.19;-29.45;110.58;0.0;;;;NaN;;;;0 / 0;216831;2021-12-18 13:56:15:909
-3.25;-14.74;0.2081;-9.5768;2.1069;0.1341;-0.2485;4.3562;-0.1594;29.49;79.88;-70.52;221.0;-4.99;32.59;-29.34;40.28;3.16;96.12;0.0;;;;NaN;;;;0 / 0;217069;2021-12-18 13:56:16:147
-4.1089;-19.144;-10.532;-9.1267;0.7661;-3.5147;2.1048;9.5523;9.9516;-58.05;-41.43;36.57;188.0;-8.1;39.54;-16.09;17.24;-4.48;111.06;0.0;;;;NaN;;;;0 / 0;217632;2021-12-18 13:56:16:710
-0.746;-14.541;-0.919;-9.7875;0.1053;-0.656;-1.4909;4.5128;0.7375;8.05;60.58;-26.83;76.0;-2.89;31.14;-29.7;43.86;-0.62;93.83;0.0;;;;NaN;;;;0 / 0;218068;2021-12-18 13:56:17:146
0.117;-7.417;-3.6259;-8.9256;3.395;-2.241;0.2173;-2.4101;2.4735;41.94;-68.21;78.57;103.0;-1.69;33.0;-27.06;42.53;-20.25;104.09;0.0;;;;NaN;;;;0 / 0;218677;2021-12-18 13:56:17:755
1.002;-6.5171;-0.7991;-9.6343;-0.4741;1.7573;-2.303;0.425;-2.1864;-12.09;12.27;-5.33;103.0;-2.04;34.09;-25.86;40.42;-20.25;104.09;0.0;;;;NaN;;;;0 / 0;218711;2021-12-18 13:56:17:789
0.572;-2.91;1.146;-9.4523;1.9824;-1.7047;-1.6113;-5.0356;0.5977;-19.65;105.58;-69.03;159.0;-2.29;36.54;-20.4;25.17;10.78;47.09;0.0;;;;NaN;;;;0 / 0;219211;2021-12-18 13:56:18:289
-1.2371;-5.754;-1.969;-9.098;1.9393;-3.1029;-0.0977;-3.0961;6.056;-13.51;97.05;2.75;0.0;-4.44;34.91;-20.76;28.61;2.04;70.68;0.0;;;;NaN;;;;0 / 0;219711;2021-12-18 13:56:18:789
-8.317;-11.551;6.5801;-7.2257;5.2002;4.118;6.9016;1.0689;-4.2137;16.69;2.55;27.87;221.0;-0.49;32.89;-23.94;37.7;-30.52;79.88;0.0;;;;NaN;;;;0 / 0;220440;2021-12-18 13:56:19:518
-3.6229;-8.243;3.071;-9.0166;2.0399;3.2705;2.7586;0.6287;-3.5324;0.51;-21.89;14.5;221.0;-0.49;33.54;-22.5;28.91;-32.02;60.32;0.0;;;;NaN;;;;0 / 0;220475;2021-12-18 13:56:19:553
-4.497;-8.085;3.69;-7.1539;5.1811;4.2665;1.9341;-1.352;-2.8345;33.05;-56.38;56.64;183.0;1.2;33.54;-26.4;40.02;-24.86;78.51;0.0;;;;NaN;;;;0 / 0;220975;2021-12-18 13:56:20:053
-3.078;-6.639;3.413;-8.825;0.8763;4.1899;2.2874;-1.2447;-4.6493;-19.57;-44.39;7.72;0.0;-4.8;40.8;-20.04;32.19;-33.4;85.97;0.0;;;;NaN;;;;0 / 0;221476;2021-12-18 13:56:20:554
-2.171;-5.481;-1.737;-9.5577;2.1213;-0.5938;-0.1296;-4.9231;2.9458;8.62;64.41;-33.31;0.0;-6.79;34.61;-28.09;40.44;-12.49;93.55;0.0;;;;NaN;;;;0 / 0;222012;2021-12-18 13:56:21:090
-5.402;-16.377;5.562;-8.8633;2.9209;3.0071;3.0464;7.0006;-7.2436;-16.38;27.27;4.89;0.0;-7.8;41.34;-18.79;16.22;-2.91;122.73;0.0;;;;NaN;;;;0 / 0;222242;2021-12-18 13:56:21:320
-0.56;-13.239;0.009;-9.7971;0.4118;0.0;-1.8858;2.7739;0.1796;10.82;73.79;-42.03;9.0;-5.4;34.09;-28.86;40.66;-2.41;90.0;0.0;;;;NaN;;;;0 / 0;222743;2021-12-18 13:56:21:821
0.473;-7.477;-5.766;-7.7524;-0.4788;-5.9855;-3.3831;-1.8457;6.7481;43.09;-110.0;91.91;24.0;-4.2;36.24;-24.79;32.23;-26.09;57.29;0.0;;;;NaN;;;;0 / 0;223368;2021-12-18 13:56:22:446
0.473;-7.477;-5.766;-7.7524;-0.4788;-5.9855;-3.3831;-1.8457;6.7481;43.09;-110.0;91.91;24.0;-4.2;36.24;-24.79;32.23;-26.09;57.29;0.0;;;;NaN;;;;0 / 0;223370;2021-12-18 13:56:22:448
-1.704;-6.8291;0.033;-9.7205;1.2929;-0.0479;-2.956;-5.5344;-0.7856;-33.66;175.68;-87.62;21.0;-0.24;38.4;-19.5;27.52;15.95;74.42;0.0;;;;NaN;;;;0 / 0;223804;2021-12-18 13:56:22:882
-0.969;-5.1791;-0.744;-9.5481;1.7861;-1.3551;0.4979;-1.5031;4.2571;24.56;55.81;-21.4;0.0;-3.0;37.5;-24.54;35.28;-19.71;108.66;0.0;;;;NaN;;;;0 / 0;224306;2021-12-18 13:56:23:384
-0.7391;-7.9489;-2.9389;-8.0732;-2.4517;-5.0039;-0.7352;-1.2312;-0.3747;3.75;-63.63;41.45;15.0;-1.69;36.71;-22.8;30.05;-16.31;65.69;0.0;;;;NaN;;;;0 / 0;224803;2021-12-18 13:56:23:881
-0.986;-5.976;-1.046;-9.3901;2.0925;1.8962;1.5084;-3.8029;1.7176;37.2;-56.7;5.44;0.0;-4.2;36.24;-23.29;21.11;14.47;121.79;0.0;;;;NaN;;;;0 / 0;225303;2021-12-18 13:56:24:381
-7.413;-10.1029;5.277;-7.7524;5.1858;3.0263;4.0877;-1.2401;-2.0133;9.66;-81.46;63.12;12.0;-3.54;33.49;-27.0;42.72;-11.09;82.45;0.0;;;;NaN;;;;0 / 0;225649;2021-12-18 13:56:24:727
-2.925;-5.809;2.1851;-8.4707;3.2561;3.7254;1.8761;1.8933;-1.3914;-38.19;-27.13;15.2;18.0;-5.7;38.21;-19.14;19.71;-17.42;128.18;0.0;;;;NaN;;;;0 / 0;226148;2021-12-18 13:56:25:226
-3.8629;-18.617;-4.0571;-9.3901;1.9441;-2.0399;3.122;5.5282;6.6616;-35.4;66.06;-5.85;0.0;-6.6;35.64;-21.06;33.49;-3.14;77.86;0.0;;;;NaN;;;;0 / 0;226648;2021-12-18 13:56:25:726
-1.1771;-7.113;-6.7061;-7.0868;1.1684;-6.6798;1.1582;5.5339;10.4188;-35.4;66.06;-5.85;0.0;-6.6;35.64;-21.06;33.49;-3.14;77.86;0.0;;;;NaN;;;;0 / 0;226713;2021-12-18 13:56:25:791
-0.8441;-12.2651;0.864;-9.73;-0.0958;-1.221;-1.0899;2.6821;0.0235;-15.27;94.36;-32.3;9.0;-3.19;30.71;-26.76;41.24;-2.18;83.21;0.0;;;;NaN;;;;0 / 0;227213;2021-12-18 13:56:26:291
-3.049;-18.213;-1.8791;-8.5665;2.0111;-4.3335;0.8104;-2.7427;3.5334;-26.42;88.96;-63.7;25.0;-4.99;38.1;-19.26;30.4;9.87;96.17;0.0;;;;NaN;;;;0 / 0;227712;2021-12-18 13:56:26:790
-3.837;-8.277;-3.851;-8.2025;3.7972;-3.8116;-0.2831;-0.7708;1.9387;63.81;-152.05;-5.75;17.0;-7.69;37.09;-22.86;33.12;-0.36;63.4;0.0;;;;NaN;;;;0 / 0;228404;2021-12-18 13:56:27:482
0.792;-3.6161;0.33;-9.5433;-2.0877;0.8667;-3.3731;-4.9428;-4.1232;-75.6;106.17;-8.04;15.0;-5.51;37.39;-22.14;33.12;-0.36;63.4;0.0;;;;NaN;;;;0 / 0;228541;2021-12-18 13:56:27:619
-2.194;-7.731;0.282;-9.4284;2.6767;0.3304;-0.1207;-3.0603;0.7238;25.43;87.12;-43.03;0.0;-5.7;37.99;-22.8;33.43;-15.84;87.99;0.0;;;;NaN;;;;0 / 0;229042;2021-12-18 13:56:28:120
-0.8711;-6.5029;-0.4091;-9.0214;3.4046;1.7813;0.6084;-1.4408;-0.559;46.58;-126.37;97.57;186.0;-0.79;36.54;-23.76;28.79;-26.06;52.04;0.0;;;;NaN;;;;0 / 0;229541;2021-12-18 13:56:28:619
1.433;-2.913;2.834;-9.5193;2.1739;-0.8954;-1.6216;-4.3964;-2.6353;9.54;64.36;-28.42;265.0;-2.51;37.91;-21.9;29.49;10.86;57.09;0.0;;;;NaN;;;;0 / 0;230041;2021-12-18 13:56:29:119
-6.1271;-10.065;4.2701;-7.58;4.4676;4.3383;3.3551;-2.39;-0.6462;-3.74;-56.71;47.34;185.0;-2.34;34.61;-28.69;41.0;-17.71;85.44;0.0;;;;NaN;;;;0 / 0;230321;2021-12-18 13:56:29:399
-3.171;-5.447;-0.978;-8.5808;2.8491;3.7924;2.2632;0.4583;-4.1102;-58.98;-8.38;8.71;0.0;-4.8;41.04;-14.64;6.63;-19.42;147.28;0.0;;;;NaN;;;;0 / 0;230821;2021-12-18 13:56:29:899
