ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.282,4.16,9.885,0.3605,4.2657,8.823,0.0915,0.1011,-1.047,-0.0374,0.1836,0.368,-2.51,10.99,23.21,90.55,-25.78,-2.34,5.0,45.17168,14.554732,16.5,NaN,75.59,2.1,180.44,24 / 35,546016,2021-12-16 11:05:56:212
1.1441,5.574,7.7261,0.5196,4.1848,8.8537,-0.8327,-1.2323,2.1621,-0.0626,-0.1515,-0.1363,-2.46,10.69,23.76,93.8,-25.26,-3.36,5.0,45.17168,14.554732,16.5,NaN,75.59,2.1,180.44,24 / 35,546517,2021-12-16 11:05:56:713
0.4451,4.751,10.2281,0.134,4.47,8.7276,-0.3155,-0.2972,-1.4735,-0.0164,0.0529,0.0118,-1.56,10.61,23.29,106.07,-27.12,-0.88,5.0,45.17149,14.554728,16.7,NaN,74.83,2.1,180.54,23 / 35,547016,2021-12-16 11:05:57:212
-0.313,4.5041,10.139,0.146,4.5451,8.6885,0.1963,0.0013,-2.0807,-0.0205,-0.0995,-0.217,-1.44,10.86,24.19,133.24,-27.63,-1.1,5.0,45.17149,14.554728,16.7,NaN,74.83,2.1,180.54,23 / 35,547516,2021-12-16 11:05:57:712
-0.7421,4.3031,9.17,0.1802,4.5486,8.6861,0.3691,0.6717,-0.1496,0.0593,0.0078,0.2256,-1.99,10.56,24.19,120.58,-27.69,-0.87,5.0,45.171303,14.554712,18.3,NaN,74.25,2.1,181.63,23 / 35,548016,2021-12-16 11:05:58:212
0.131,4.6721,7.4201,-0.0344,4.1524,8.8841,-0.1552,-0.5103,1.4704,-0.0228,-0.263,-0.5518,-1.56,10.26,24.36,121.16,-25.23,0.1,5.0,45.171303,14.554712,18.3,NaN,74.25,2.1,181.63,23 / 35,548516,2021-12-16 11:05:58:712
-0.213,4.5191,10.4621,0.1704,4.3978,8.7636,0.6073,-0.0175,-2.6219,0.0368,-0.0054,0.0208,-1.8,10.14,24.71,131.1,-26.35,-0.98,5.0,45.171116,14.554705,18.3,NaN,72.1,2.1,180.62,22 / 35,549016,2021-12-16 11:05:59:212
0.05,4.014,8.988,-0.0166,4.446,8.7409,0.164,0.1789,0.1143,0.019,0.2459,0.5529,-2.46,10.69,24.36,119.77,-26.96,0.27,5.0,45.171116,14.554705,18.3,NaN,72.1,2.1,180.62,22 / 35,549516,2021-12-16 11:05:59:712
1.457,4.284,9.44,0.3788,4.2621,8.8239,-1.4698,0.1809,-1.0028,0.0943,-0.0118,0.7259,-2.81,9.84,24.79,109.2,-25.2,0.04,5.0,45.170937,14.554697,18.9,NaN,70.15,2.1,181.3,21 / 35,550016,2021-12-16 11:06:00:212
-0.119,4.064,9.411,1.0817,4.2215,8.7852,0.6048,-0.0573,-0.2599,-0.0322,-0.0342,-0.6732,-2.46,10.09,25.2,104.62,-25.26,-7.85,5.0,45.170937,14.554697,18.9,NaN,70.15,2.1,181.3,21 / 35,550516,2021-12-16 11:06:00:712
0.083,4.3181,9.332,0.1203,4.3752,8.7758,-0.193,0.0439,0.3311,0.0859,-0.1383,-0.179,-1.56,10.61,24.41,130.72,-26.11,-0.76,5.0,45.17077,14.554683,20.1,NaN,69.04,2.1,182.77,21 / 35,551016,2021-12-16 11:06:01:212
0.7511,4.569,7.353,0.4548,4.7291,8.579,-0.2398,0.2344,-0.5603,0.1259,0.1502,0.8844,-1.8,10.86,24.41,119.78,-28.83,-3.03,5.0,45.17077,14.554683,20.1,NaN,69.04,2.1,182.77,21 / 35,551516,2021-12-16 11:06:01:712
0.789,4.0331,7.355,0.7427,4.2662,8.7988,-0.0766,0.1048,0.9689,-0.022,0.4767,1.2657,-0.6,11.4,23.64,98.72,-25.79,-4.82,5.0,45.170597,14.55467,20.8,NaN,68.38,2.1,182.53,22 / 35,552017,2021-12-16 11:06:02:213
0.9761,4.112,8.861,1.1335,4.1516,8.8119,-0.005,-0.2007,0.2918,0.0172,-0.1309,-0.1171,-0.24,11.29,23.34,82.88,-24.98,-6.39,5.0,45.170597,14.55467,20.8,NaN,68.38,2.1,182.53,22 / 35,552517,2021-12-16 11:06:02:713
1.6061,3.0251,8.025,0.5375,3.8472,9.0045,-1.1033,0.7443,0.0051,-0.1056,-0.9526,-1.5334,0.66,11.94,22.91,10.51,-23.1,-3.42,5.0,45.170433,14.554647,22.1,NaN,67.6,2.0,185.2,22 / 35,553016,2021-12-16 11:06:03:212
0.3851,3.384,9.287,0.8602,3.7082,9.0377,0.3682,-0.4528,-0.6008,0.0858,0.5133,0.9603,0.66,12.3,22.91,36.25,-22.53,-6.66,5.0,45.170433,14.554647,22.1,NaN,67.6,2.0,185.2,22 / 35,553517,2021-12-16 11:06:03:713
-0.713,3.753,10.584,0.2479,4.2817,8.8191,0.8314,0.2676,0.6482,0.1123,1.5877,2.8325,1.2,12.6,22.69,347.88,-25.89,-1.61,5.0,45.17027,14.554615,23.1,NaN,65.38,2.0,187.21,23 / 35,554017,2021-12-16 11:06:04:213
0.2201,4.0331,8.25,0.1477,4.2438,8.8396,-0.2609,0.3484,-1.4029,0.0803,-1.1514,-1.943,1.26,12.36,22.26,315.69,-25.37,1.03,5.0,45.17027,14.554615,23.1,NaN,65.38,2.0,187.21,23 / 35,554516,2021-12-16 11:06:04:712
2.613,4.325,8.411,0.8947,3.9275,8.9412,-0.9032,-0.1722,0.5374,-0.2469,-1.233,-1.954,1.39,13.31,20.81,8.75,-23.94,-4.13,5.0,45.17011,14.554583,23.8,NaN,64.73,2.0,188.42,24 / 35,555017,2021-12-16 11:06:05:213
0.698,4.595,8.4611,1.0376,3.9664,8.9085,0.2074,-0.2473,-0.2609,0.062,0.6431,1.0176,1.09,13.74,20.64,25.2,-24.33,-8.04,5.0,45.17011,14.554583,23.8,NaN,64.73,2.0,188.42,24 / 35,555516,2021-12-16 11:06:05:712
1.079,3.743,11.903,1.1979,4.369,8.6975,-0.3594,0.9327,2.0062,-0.0074,-0.7749,-1.1654,1.99,13.74,20.94,6.09,-25.53,-6.47,5.0,45.16995,14.55455,24.3,NaN,64.32,2.0,190.55,24 / 35,556016,2021-12-16 11:06:06:212
0.828,3.5591,10.941,0.4645,4.1903,8.8542,-0.1212,0.4583,0.6411,0.0499,0.8485,1.4217,2.76,14.21,21.0,334.07,-25.41,-3.43,5.0,45.16995,14.55455,24.3,NaN,64.32,2.0,190.55,24 / 35,556516,2021-12-16 11:06:06:712
0.6221,3.8291,8.7911,0.7864,3.9859,8.9255,0.1054,0.1177,0.44,-0.0458,-0.0775,-0.1206,2.34,14.04,20.59,357.9,-24.08,-5.02,5.0,45.169777,14.554502,24.4,NaN,66.92,2.0,192.74,24 / 35,557017,2021-12-16 11:06:07:213
0.722,4.193,9.002,0.8337,3.7392,9.0274,-0.0925,-0.5785,-0.3706,0.0881,0.1357,0.3488,3.71,14.29,20.1,337.26,-22.39,-5.15,5.0,45.169777,14.554502,24.4,NaN,66.92,2.0,192.74,24 / 35,557517,2021-12-16 11:06:07:713
1.148,3.702,9.335,0.6385,3.7769,9.0276,-0.3558,0.0722,-0.1661,0.0318,0.1585,0.3091,3.41,14.21,20.46,342.94,-22.65,-4.05,5.0,45.169617,14.554447,24.7,NaN,66.89,2.0,195.4,23 / 35,558016,2021-12-16 11:06:08:212
0.935,4.119,9.809,1.3285,3.9068,8.8962,0.4139,-0.1038,-0.6255,0.063,0.0667,0.1228,3.9,14.76,20.4,349.93,-23.48,-8.49,5.0,45.169617,14.554447,24.7,NaN,66.89,2.0,195.4,23 / 35,558516,2021-12-16 11:06:08:712
0.8951,4.196,8.679,1.1443,3.9152,8.9181,0.0274,-0.3207,0.0921,-0.0674,-0.296,-0.4539,4.14,15.54,20.51,348.11,-23.53,-7.31,5.0,45.169456,14.55438,25.0,NaN,67.21,2.0,198.86,23 / 35,559016,2021-12-16 11:06:09:212
0.813,3.8411,9.509,0.849,4.0407,8.8951,-0.2364,-0.0739,0.0195,0.0125,-0.0524,-0.0184,5.04,15.41,19.61,329.71,-24.33,-5.45,5.0,45.169456,14.55438,25.0,NaN,67.21,2.0,198.86,23 / 35,559516,2021-12-16 11:06:09:712
1.05,3.4511,7.9751,0.8249,3.9189,8.9517,-0.1101,0.4253,0.5508,0.0261,-0.0139,0.0074,5.46,15.79,20.4,334.28,-23.55,-5.26,5.0,45.169304,14.554297,25.3,NaN,65.64,2.0,202.38,23 / 35,560016,2021-12-16 11:06:10:212
0.495,4.3391,9.4301,1.0478,3.7866,8.9852,0.7326,-0.5068,-0.5974,-0.0421,0.2452,0.3538,5.46,16.56,19.01,341.3,-22.71,-6.65,5.0,45.169304,14.554297,25.3,NaN,65.64,2.0,202.38,23 / 35,560517,2021-12-16 11:06:10:713
1.8671,3.609,8.48,1.5282,4.0984,8.7771,-0.7327,0.4209,-0.0761,-0.1193,-0.8198,-0.9981,4.99,15.6,19.14,341.23,-24.88,-8.49,5.0,45.169155,14.554203,25.4,NaN,64.88,2.0,204.79,23 / 35,561017,2021-12-16 11:06:11:213
1.1321,3.86,9.914,1.3554,3.7929,8.9413,0.4218,0.1775,0.0891,0.0604,0.3817,0.514,6.24,17.04,19.01,341.13,-22.93,-9.67,5.0,45.169155,14.554203,25.4,NaN,64.88,2.0,204.79,23 / 35,561516,2021-12-16 11:06:11:712
0.584,3.837,8.078,0.7177,4.0178,8.917,0.5489,0.4492,-0.2634,0.1305,0.5221,0.6347,6.71,16.8,19.31,327.24,-23.66,-6.08,5.0,45.169003,14.554102,25.2,NaN,68.03,2.0,206.37,22 / 35,562016,2021-12-16 11:06:12:212
0.059,3.803,8.5691,0.5381,4.0543,8.9131,0.6334,-0.0182,0.9452,0.0771,0.1804,0.3229,7.39,17.89,18.6,325.1,-24.42,-3.45,5.0,45.169003,14.554102,25.2,NaN,68.03,2.0,206.37,22 / 35,562516,2021-12-16 11:06:12:712
0.4181,3.896,8.655,0.9297,4.214,8.8062,0.6028,0.3186,-1.9267,0.1264,-0.2113,-0.1554,7.91,18.9,18.71,325.51,-25.45,-6.03,5.0,45.168858,14.55399,25.0,NaN,66.7,2.0,209.58,23 / 35,563016,2021-12-16 11:06:13:212
1.089,4.3991,9.213,1.1028,4.2696,8.7593,-0.9194,-0.1983,-0.26,0.0043,-0.1338,-0.1169,7.5,18.6,18.79,325.98,-25.13,-6.05,5.0,45.168858,14.55399,25.0,NaN,66.7,2.0,209.58,23 / 35,563516,2021-12-16 11:06:13:712
0.938,4.2821,10.038,2.0798,3.8886,8.7592,1.0991,-0.2857,-0.7886,0.016,0.3164,0.2226,7.44,18.79,17.46,343.29,-23.56,-12.82,5.0,45.168713,14.553865,24.6,NaN,68.54,2.0,212.45,23 / 35,564016,2021-12-16 11:06:14:212
0.911,3.48,8.8391,0.6744,3.7411,9.0399,-0.2246,0.2679,0.2139,0.0712,-0.0055,0.1209,7.31,18.36,18.24,329.88,-22.2,-4.33,5.0,45.168713,14.553865,24.6,NaN,68.54,2.0,212.45,23 / 35,564516,2021-12-16 11:06:14:712
-0.287,3.894,8.976,-0.0855,3.8562,9.0163,-0.141,0.0367,-0.0871,0.0578,0.3169,0.2874,7.8,18.96,17.94,323.75,-22.71,-0.89,5.0,45.168568,14.553732,24.2,NaN,69.54,2.0,213.01,23 / 35,565016,2021-12-16 11:06:15:212
-0.8209,4.0781,10.019,-0.0584,3.9659,8.9687,0.2412,-0.5031,-0.2319,0.0316,-0.0584,-0.1178,7.31,19.2,18.41,324.87,-23.85,0.37,5.0,45.168568,14.553732,24.2,NaN,69.54,2.0,213.01,23 / 35,565516,2021-12-16 11:06:15:712
-0.0469,4.1291,9.861,-0.0992,4.0939,8.9107,0.215,0.0953,-0.2087,0.0513,-0.2073,-0.1719,5.7,17.89,18.36,325.05,-24.67,0.64,5.0,45.168423,14.553597,23.6,NaN,71.48,2.1,211.79,23 / 35,566016,2021-12-16 11:06:16:212
-1.831,3.315,10.065,-0.1427,3.9378,8.9802,1.4648,0.1059,-0.3027,-0.2227,0.3425,0.1823,6.79,18.49,18.49,325.58,-24.69,0.19,5.0,45.168423,14.553597,23.6,NaN,71.48,2.1,211.79,23 / 35,566516,2021-12-16 11:06:16:712
-0.2651,4.337,8.8631,-1.2068,3.7382,8.9855,-1.3567,-0.9744,-0.7258,0.254,-0.1893,0.2463,5.29,17.34,18.96,319.03,-21.08,9.91,5.0,45.16827,14.553452,22.8,NaN,75.19,2.1,213.72,23 / 35,567016,2021-12-16 11:06:17:212
-0.117,4.574,9.2801,-0.9539,3.9256,8.9359,-0.145,-0.3172,-1.7932,-0.1281,0.2518,0.1533,4.99,16.56,19.5,317.68,-24.04,5.62,5.0,45.16827,14.553452,22.8,NaN,75.19,2.1,213.72,23 / 35,567516,2021-12-16 11:06:17:712
-0.61,4.203,9.2891,-0.3926,4.0592,8.9185,0.1386,-0.2448,0.4602,0.019,0.3366,0.4433,4.8,16.09,19.91,318.41,-24.33,2.0,5.0,45.168118,14.553307,22.2,NaN,74.8,2.1,212.05,22 / 35,568016,2021-12-16 11:06:18:212
-0.4661,4.6721,9.275,-0.3238,4.2156,8.8484,0.0425,0.0057,-0.8155,0.0373,-0.0815,-0.0605,4.14,15.3,20.34,316.64,-25.18,2.48,5.0,45.168118,14.553307,22.2,NaN,74.8,2.1,212.05,22 / 35,568517,2021-12-16 11:06:18:713
-1.376,3.8081,10.0931,-1.2822,4.0382,8.8442,-0.3288,0.0065,-1.0442,-0.0814,0.3128,0.2729,5.04,15.19,21.06,304.47,-24.48,7.55,5.0,45.167957,14.553158,20.7,NaN,77.56,2.1,209.79,21 / 35,569016,2021-12-16 11:06:19:212
-0.689,4.5041,8.9951,-1.2089,3.767,8.9732,-0.6049,-0.5397,-0.3409,-0.0771,0.0051,-0.0716,4.69,14.64,21.41,308.22,-22.59,7.67,5.0,45.167957,14.553158,20.7,NaN,77.56,2.1,209.79,21 / 35,569516,2021-12-16 11:06:19:712
-0.313,4.4801,8.456,-1.2717,3.955,8.8832,-0.904,-0.2128,-1.1959,0.0331,-0.2287,0.0014,5.04,14.51,21.96,302.95,-23.78,8.15,5.0,45.167797,14.553018,19.0,NaN,77.43,2.0,206.19,21 / 35,570016,2021-12-16 11:06:20:212
-1.302,4.332,7.7531,-0.6967,4.2529,8.809,0.5972,-0.0783,1.059,-0.1163,0.1295,-0.1463,4.61,13.74,22.61,292.69,-25.7,4.52,5.0,45.167797,14.553018,19.0,NaN,77.43,2.0,206.19,21 / 35,570516,2021-12-16 11:06:20:712
-0.677,4.275,9.689,-0.3972,4.3665,8.7719,0.4987,0.9288,-0.371,-0.1103,-0.1276,-0.3835,4.99,13.26,22.31,288.19,-26.32,3.1,5.0,45.16763,14.552895,19.3,NaN,77.39,2.0,203.87,20 / 35,571016,2021-12-16 11:06:21:212
-0.842,3.693,9.438,-0.7377,3.9441,8.9482,0.1619,0.1512,0.5969,-0.0311,-0.014,-0.1842,4.56,13.26,22.56,291.63,-24.05,4.44,5.0,45.16763,14.552895,19.3,NaN,77.39,2.0,203.87,20 / 35,571516,2021-12-16 11:06:21:712
-0.205,3.6551,9.0431,-0.5766,3.5557,9.1211,-0.5085,-0.2717,-0.5902,-0.0158,-0.2984,-0.3431,4.26,12.96,21.96,306.47,-21.43,4.41,5.0,45.167442,14.552793,18.8,NaN,78.87,2.0,200.64,20 / 35,572017,2021-12-16 11:06:22:213
-0.069,3.8051,8.4041,-0.2039,3.8589,9.0132,-0.1668,0.0563,0.6097,-0.0195,0.0593,0.0286,3.11,13.44,21.79,313.54,-23.17,1.3,5.0,45.167442,14.552793,18.8,NaN,78.87,2.0,200.64,20 / 35,572517,2021-12-16 11:06:22:713
0.038,4.32,9.296,0.211,4.0016,8.9506,0.1416,-0.2531,0.1971,0.0733,0.0243,0.1757,3.19,12.66,21.79,319.11,-24.08,-1.35,5.0,45.16727,14.552698,18.3,NaN,74.5,2.1,200.17,21 / 35,573016,2021-12-16 11:06:23:212
-0.201,3.971,8.8151,0.44,4.4115,8.7473,0.6248,0.4236,-0.0525,0.1176,-0.0971,-0.0274,2.59,13.61,21.49,327.46,-26.11,-2.47,5.0,45.16727,14.552698,18.3,NaN,74.5,2.1,200.17,21 / 35,573516,2021-12-16 11:06:23:712
-0.469,4.547,7.791,-0.1339,4.4593,8.7331,0.0653,0.0974,-0.2545,0.0263,0.3201,0.5159,3.11,13.56,22.31,308.08,-26.94,0.6,5.0,45.167095,14.55261,18.1,NaN,74.62,2.1,198.76,22 / 35,574016,2021-12-16 11:06:24:212
0.2771,4.655,8.837,-0.1116,4.4842,8.7207,-0.335,0.0916,-0.525,0.0923,-0.0483,0.2944,3.49,13.39,22.26,295.01,-26.66,2.29,5.0,45.167095,14.55261,18.1,NaN,74.62,2.1,198.76,22 / 35,574517,2021-12-16 11:06:24:713
-0.354,4.581,7.9391,0.6028,4.6639,8.6055,0.5515,-0.0399,-0.0346,0.0683,-0.1552,-0.213,2.64,13.61,21.84,321.69,-27.81,-3.58,5.0,45.16692,14.552515,19.2,NaN,75.88,2.0,198.97,22 / 35,575017,2021-12-16 11:06:25:213
-0.16,4.2221,9.821,-0.0642,4.5721,8.6754,0.2821,0.1216,-0.6355,0.0193,0.2797,0.5321,2.7,13.2,21.84,291.63,-27.79,0.42,5.0,45.16692,14.552515,19.2,NaN,75.88,2.0,198.97,22 / 35,575516,2021-12-16 11:06:25:712
-0.177,4.464,8.1401,-0.5537,4.3762,8.7586,-0.2132,-0.1594,-0.585,-0.0496,0.18,0.1191,3.66,13.44,22.5,285.44,-26.5,3.62,5.0,45.166737,14.552417,20.6,NaN,78.29,2.0,198.78,21 / 35,576016,2021-12-16 11:06:26:212
-0.102,3.657,8.978,0.0324,4.3733,8.7774,0.0171,0.2053,0.6326,-0.095,-0.3437,-0.5659,2.89,13.26,22.01,297.61,-26.86,0.49,5.0,45.166737,14.552417,20.6,NaN,78.29,2.0,198.78,21 / 35,576517,2021-12-16 11:06:26:713
1.304,4.083,8.8271,0.3709,4.0806,8.9096,-0.5576,-0.3131,-1.1569,0.0223,-0.6379,-0.9629,2.7,13.26,22.31,317.02,-24.3,-1.08,5.0,45.166553,14.552318,21.3,NaN,78.72,2.0,199.46,21 / 35,577016,2021-12-16 11:06:27:212
1.1891,4.368,8.016,0.4768,4.2443,8.8277,-0.4903,-0.3866,-0.2979,0.1519,0.3615,0.6718,2.4,14.16,22.14,347.91,-25.25,-3.39,5.0,45.166553,14.552318,21.3,NaN,78.72,2.0,199.46,21 / 35,577516,2021-12-16 11:06:27:712
0.062,4.3061,9.1931,0.2963,4.4161,8.7511,0.7549,0.4406,0.0449,0.1001,1.3428,2.0582,3.54,13.39,21.71,301.1,-26.71,-3.33,5.0,45.166363,14.552222,22.0,NaN,78.83,2.0,199.51,21 / 35,578016,2021-12-16 11:06:28:212
-0.9379,4.2551,9.785,-0.0552,4.2774,8.8245,0.0537,0.0551,-0.451,-0.0054,0.1737,0.1992,4.61,14.1,21.41,304.03,-25.81,0.4,5.0,45.166363,14.552222,22.0,NaN,78.83,2.0,199.51,21 / 35,578517,2021-12-16 11:06:28:713
-0.43,4.9091,9.737,-0.4353,4.1334,8.8823,-0.4822,-0.6033,0.1173,0.0245,-0.1331,-0.161,4.74,14.76,22.69,302.56,-25.24,2.64,5.0,45.166172,14.552133,22.1,NaN,79.53,2.0,199.69,20 / 35,579016,2021-12-16 11:06:29:212
0.033,4.4801,7.563,-0.0149,4.3497,8.7892,0.1135,-0.0958,0.4084,-0.0245,-0.0115,-0.0331,4.09,13.99,21.79,304.67,-26.33,0.1,5.0,45.166172,14.552133,22.1,NaN,79.53,2.0,199.69,20 / 35,579517,2021-12-16 11:06:29:713
-0.3971,3.657,10.235,-0.1417,4.1637,8.8777,-0.3733,0.459,1.332,-0.0775,0.4579,0.441,4.39,14.16,22.14,307.98,-25.53,0.11,5.0,45.16599,14.552042,22.1,NaN,78.25,2.0,200.27,19 / 35,580016,2021-12-16 11:06:30:212
0.0191,3.614,6.896,-0.4867,3.8846,8.9913,-1.1268,-0.2696,-0.4068,-0.0291,0.176,0.2599,4.91,14.46,22.5,301.79,-23.34,3.1,5.0,45.16599,14.552042,22.1,NaN,78.25,2.0,200.27,19 / 35,580516,2021-12-16 11:06:30:712
-0.22,4.433,11.762,-0.4132,3.5089,9.1481,0.1155,-0.3923,-0.4976,-0.1323,0.1969,0.0686,5.21,14.59,22.09,315.97,-22.12,1.22,5.0,45.1658,14.551947,22.1,NaN,79.82,2.0,199.98,19 / 35,581016,2021-12-16 11:06:31:212
-0.16,4.275,9.411,-0.3788,3.5178,9.1462,-0.9508,-0.868,0.1022,-0.0665,-0.0569,-0.172,5.34,14.4,21.49,313.07,-21.39,2.29,5.0,45.1658,14.551947,22.1,NaN,79.82,2.0,199.98,19 / 35,581516,2021-12-16 11:06:31:712
-1.61,2.901,8.741,-1.1428,3.6246,9.0403,1.0229,-1.0064,-3.3406,-0.0025,0.3648,0.3293,6.41,14.46,22.26,301.99,-21.57,6.23,5.0,45.165607,14.551852,22.1,NaN,79.45,2.0,200.31,19 / 35,582017,2021-12-16 11:06:32:213
0.9551,4.3271,6.465,-0.702,4.0066,8.9233,-0.8518,0.4926,-2.5042,0.2307,-0.2306,0.4247,4.99,13.69,22.61,298.29,-23.31,6.25,5.0,45.165607,14.551852,22.1,NaN,79.45,2.0,200.31,19 / 35,582516,2021-12-16 11:06:32:712
-0.433,4.04,7.4411,-0.4157,4.0914,8.9027,0.1569,0.1869,0.8413,0.0443,0.4342,0.4991,5.51,13.74,22.5,295.8,-24.7,1.41,5.0,45.165424,14.551757,22.2,NaN,78.15,2.0,199.19,19 / 35,583016,2021-12-16 11:06:33:212
-0.7579,4.164,10.043,-0.3995,4.1279,8.8866,1.3312,0.4122,-1.392,-0.1426,0.1488,-0.3842,5.16,14.46,21.96,299.04,-25.87,1.28,5.0,45.165424,14.551757,22.2,NaN,78.15,2.0,199.19,19 / 35,583517,2021-12-16 11:06:33:713
0.294,3.8921,8.267,-0.5863,4.1745,8.8544,-1.063,0.3471,-0.5572,0.1514,-0.1078,0.1595,4.69,14.04,21.84,299.98,-24.34,4.54,5.0,45.16524,14.551668,22.1,NaN,76.75,2.0,199.72,20 / 35,584016,2021-12-16 11:06:34:212
-0.6551,3.927,9.555,-0.1449,3.825,9.0288,0.6996,-0.5743,-0.4782,-0.157,0.6218,0.5116,5.64,14.1,21.66,304.48,-23.83,-0.92,5.0,45.16524,14.551668,22.1,NaN,76.75,2.0,199.72,20 / 35,584517,2021-12-16 11:06:34:713
-0.095,5.316,7.4801,-0.4717,3.8999,8.9855,-0.5433,-0.0688,2.503,0.118,0.3527,0.747,5.76,13.61,22.2,301.67,-23.41,2.12,5.0,45.165054,14.551573,22.0,NaN,78.38,2.1,200.32,21 / 35,585016,2021-12-16 11:06:35:212
-1.754,4.014,12.188,-0.649,3.9635,8.9465,0.6209,-1.2315,1.376,-0.0377,0.1357,-0.0235,6.06,14.4,22.39,297.32,-24.62,3.11,5.0,45.165054,14.551573,22.0,NaN,78.38,2.1,200.32,21 / 35,585517,2021-12-16 11:06:35:713
-0.677,5.052,10.098,1.0977,3.9405,8.9128,0.7827,-0.6901,-1.3778,-0.4104,-2.7933,-4.2955,3.19,13.5,21.11,333.36,-23.76,-2.28,5.0,45.164875,14.551482,22.3,NaN,77.78,2.1,199.3,19 / 35,586016,2021-12-16 11:06:36:212
0.272,2.9651,8.126,-0.4573,3.9723,8.9544,-0.1985,1.4117,0.0467,0.1966,0.5756,1.1938,4.99,13.69,22.26,310.21,-22.52,0.97,5.0,45.164875,14.551482,22.3,NaN,77.78,2.1,199.3,19 / 35,586516,2021-12-16 11:06:36:712
-0.852,3.4511,12.054,-0.2989,3.8484,9.015,0.2867,-0.2513,-0.5328,0.0138,0.1305,0.2608,5.34,13.56,22.31,306.72,-23.19,1.92,5.0,45.164692,14.551387,22.7,NaN,76.94,2.0,199.45,18 / 35,587016,2021-12-16 11:06:37:212
-0.198,4.5791,8.004,0.0238,3.6533,9.1007,-0.3989,0.0226,-1.4629,-0.0599,-0.1756,-0.1847,6.06,13.5,21.84,307.01,-22.07,0.75,5.0,45.164692,14.551387,22.7,NaN,76.94,2.0,199.45,18 / 35,587516,2021-12-16 11:06:37:712
0.318,4.188,8.399,-0.2124,4.0236,8.9407,-0.3623,-0.117,0.9864,0.0994,-0.0054,0.2981,5.46,13.14,23.04,295.44,-23.72,1.78,5.0,45.164513,14.551297,23.7,NaN,75.19,2.0,199.7,18 / 35,588016,2021-12-16 11:06:38:212
-0.576,4.1741,9.0881,-0.128,4.3601,8.7832,-0.0735,-0.0257,0.3385,-0.0151,0.3106,0.3354,5.7,12.96,22.61,282.69,-26.52,0.24,5.0,45.164513,14.551297,23.7,NaN,75.19,2.0,199.7,18 / 35,588516,2021-12-16 11:06:38:712
0.3851,5.306,8.7431,-0.1797,4.3283,8.798,0.1432,-0.262,-0.8366,-0.0477,0.1592,-0.2197,5.46,12.96,23.04,285.93,-26.19,1.17,5.0,45.164337,14.551205,24.3,NaN,73.13,2.0,201.0,17 / 35,589017,2021-12-16 11:06:39:213
0.1001,4.5881,9.983,0.1222,4.5263,8.6987,0.2544,0.5264,-0.8239,0.0716,-0.0054,0.2142,4.99,13.69,23.1,290.76,-27.49,-0.8,5.0,45.164337,14.551205,24.3,NaN,73.13,2.0,201.0,17 / 35,589516,2021-12-16 11:06:39:712
1.017,3.576,10.3571,0.1856,4.3986,8.7629,-1.0369,0.3983,1.1829,-0.0986,-0.7474,-0.6582,5.04,12.96,22.86,285.57,-26.65,-1.21,5.0,45.16416,14.55111,24.5,NaN,75.5,1.9,201.26,16 / 35,590016,2021-12-16 11:06:40:212
1.9601,4.9061,9.773,2.3359,4.1782,8.559,0.0341,-0.6026,-1.0433,-0.0055,-0.2106,-0.3586,4.69,13.8,22.44,17.55,-25.22,-15.27,5.0,45.16416,14.55111,24.5,NaN,75.5,1.9,201.26,16 / 35,590516,2021-12-16 11:06:40:712
0.5621,3.8051,8.7671,1.0112,3.9462,8.9205,1.0892,0.8107,-0.6709,-0.0368,0.8779,1.2319,6.54,14.4,22.8,307.11,-23.73,-6.47,5.0,45.163994,14.551008,25.3,NaN,73.51,1.9,203.21,18 / 35,591016,2021-12-16 11:06:41:212
0.732,4.634,8.777,0.8842,3.9797,8.9191,0.5084,-0.3548,-0.7339,0.1177,0.3244,0.4745,6.71,14.7,22.56,311.4,-23.94,-5.66,5.0,45.163994,14.551008,25.3,NaN,73.51,1.9,203.21,18 / 35,591516,2021-12-16 11:06:41:712
0.861,4.0211,7.889,0.3782,4.0645,8.9167,-0.0602,0.4774,0.4267,0.0346,0.0133,0.128,7.56,14.1,22.74,293.67,-24.49,-2.43,5.0,45.163834,14.550898,25.8,NaN,73.48,1.9,205.66,17 / 35,592016,2021-12-16 11:06:42:212
