ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.05,1.934,9.6101,1.0045,2.0632,9.5344,0.0691,0.1094,0.1537,-0.0373,-0.0077,-0.0099,13.09,30.54,-25.5,336.25,-12.25,-5.94,5.0,45.39023,15.198037,356.2,NaN,99.29,1.8,34.92,19 / 39,748021,2021-12-17 08:28:59:382
1.1531,1.9691,9.722,1.0864,1.97,9.5451,-0.1894,-0.0199,0.4117,0.0212,-0.0473,0.0461,13.26,29.76,-25.74,335.18,-11.59,-6.49,5.0,45.39043,15.198237,355.3,NaN,99.0,1.8,35.28,19 / 39,748522,2021-12-17 08:28:59:883
0.9071,1.776,9.9281,1.2292,1.9816,9.5254,0.2941,-0.2027,0.1124,-4.0E-4,0.0162,-0.0476,13.2,30.41,-25.44,334.6,-11.66,-7.54,5.0,45.39043,15.198237,355.3,NaN,99.0,1.8,35.28,19 / 39,749021,2021-12-17 08:29:00:382
0.8591,2.072,9.021,1.0492,2.0597,9.5303,-0.2232,0.0956,-0.098,0.0172,-0.0194,-0.0021,13.26,30.06,-25.09,335.47,-12.01,-6.19,5.0,45.390633,15.198442,353.8,NaN,99.5,1.8,36.02,19 / 39,749522,2021-12-17 08:29:00:883
0.543,1.613,8.487,0.9423,2.0164,9.5507,-0.0202,-0.1523,-0.0106,0.0132,0.016,0.0124,13.09,29.7,-25.09,335.78,-11.87,-5.63,5.0,45.390633,15.198442,353.8,NaN,99.5,1.8,36.02,19 / 39,750021,2021-12-17 08:29:01:382
0.998,2.2181,10.101,0.9235,1.9607,9.5642,-0.0651,0.0716,0.4412,0.0072,-0.0122,0.0336,13.09,29.34,-25.39,333.84,-11.6,-5.38,5.0,45.390835,15.198657,351.9,NaN,99.6,1.8,36.76,20 / 39,750522,2021-12-17 08:29:01:883
0.99,1.943,9.902,1.0869,1.8687,9.5654,0.0414,0.5779,0.8206,-0.0386,-0.0532,0.0226,13.09,30.66,-25.44,336.03,-11.35,-6.07,5.0,45.390835,15.198657,351.9,NaN,99.6,1.8,36.76,20 / 39,751022,2021-12-17 08:29:02:383
1.089,1.644,9.4571,1.1969,1.8055,9.5644,0.0768,0.3837,0.3371,-0.0593,-0.0036,0.0032,12.96,30.54,-25.31,335.34,-10.92,-7.1,5.0,45.39104,15.19887,349.7,NaN,99.63,1.8,37.04,19 / 39,751521,2021-12-17 08:29:02:882
0.7871,1.038,7.554,1.2705,1.7569,9.564,-0.0689,-0.3282,-2.1387,-0.0093,0.0221,-0.0917,13.91,38.59,-37.69,337.14,-10.32,-7.57,5.0,45.39104,15.19887,349.7,NaN,99.63,1.8,37.04,19 / 39,752021,2021-12-17 08:29:03:382
0.5261,0.974,8.3921,1.1882,1.7981,9.5669,-0.8214,-0.6913,-1.5759,0.0931,0.1261,0.7547,19.61,14.29,-38.59,309.69,-10.57,-7.0,5.0,45.39124,15.199082,348.3,NaN,99.96,1.8,37.19,20 / 39,752521,2021-12-17 08:29:03:882
1.2011,1.689,9.713,1.2414,1.8098,9.5579,0.2205,-0.075,0.2553,-0.0271,-0.0406,-0.3865,15.96,24.9,-12.49,326.58,-10.63,-7.4,5.0,45.39124,15.199082,348.3,NaN,99.96,1.8,37.19,20 / 39,753022,2021-12-17 08:29:04:383
1.014,1.749,9.6941,1.164,1.7951,9.5704,-0.1015,0.0626,0.5285,0.0568,0.1085,0.4879,27.0,28.09,-20.29,316.29,-10.55,-6.93,5.0,45.391438,15.199298,346.8,NaN,98.21,1.8,38.51,20 / 39,753521,2021-12-17 08:29:04:882
1.271,1.9931,10.701,1.1944,1.7608,9.5731,0.0249,-0.0293,-0.2575,-0.0862,-0.084,-0.4137,13.14,25.99,-33.36,331.41,-10.34,-7.11,5.0,45.391438,15.199298,346.8,NaN,98.21,1.8,38.51,20 / 39,754021,2021-12-17 08:29:05:382
1.139,1.007,9.605,1.0724,1.7844,9.5831,-0.1771,0.345,-1.1454,-0.0279,0.0315,-0.146,11.59,31.44,-27.49,336.7,-10.44,-6.79,5.0,45.391624,15.199517,345.3,NaN,99.0,1.8,39.15,19 / 39,754521,2021-12-17 08:29:05:882
0.789,1.074,8.2961,1.2509,1.7664,9.5648,-0.603,-0.7051,-0.8492,0.1547,-0.0067,0.3939,18.6,31.14,-21.36,327.58,-9.55,-6.86,5.0,45.391624,15.199517,345.3,NaN,99.0,1.8,39.15,19 / 39,755021,2021-12-17 08:29:06:382
1.136,1.62,9.081,1.266,1.6862,9.5773,-0.2501,-0.341,-0.5152,-0.0092,0.0029,0.0481,24.79,29.21,-25.86,319.03,-10.13,-7.61,5.0,45.391815,15.199737,343.8,NaN,97.45,1.8,39.54,22 / 39,755522,2021-12-17 08:29:06:883
1.3811,1.689,9.0551,1.3723,1.7576,9.5498,-0.0574,-0.1852,-0.2715,0.0146,0.06,0.3266,11.64,14.51,-13.14,320.68,-10.32,-8.18,5.0,45.391815,15.199737,343.8,NaN,97.45,1.8,39.54,22 / 39,756021,2021-12-17 08:29:07:382
0.911,1.665,9.093,1.2753,1.8028,9.5548,0.1087,0.0148,-0.476,-0.0847,-0.0844,-0.6238,9.0,37.39,-30.54,342.7,-10.59,-7.6,5.0,45.392,15.199957,342.2,NaN,97.53,1.8,39.83,22 / 39,756522,2021-12-17 08:29:07:883
1.263,1.7951,9.2801,1.0595,1.7835,9.5847,0.2209,0.1949,0.6235,0.0154,-0.022,-0.1534,5.4,29.21,-46.09,344.54,-10.38,-6.45,5.0,45.392,15.199957,342.2,NaN,97.53,1.8,39.83,22 / 39,757022,2021-12-17 08:29:08:383
1.4501,1.874,10.1771,1.1556,1.7431,9.5811,0.1041,-0.1059,-0.5416,-0.023,0.0226,0.1662,8.21,20.46,-30.41,335.25,-10.56,-6.8,5.0,45.392185,15.20018,340.8,NaN,96.24,1.8,41.3,21 / 39,757521,2021-12-17 08:29:08:882
1.007,1.725,9.179,1.0747,1.8719,9.5662,0.4145,0.6377,1.6713,-0.0199,0.0496,0.1452,16.99,33.9,-20.4,332.48,-11.05,-6.57,5.0,45.392185,15.20018,340.8,NaN,96.24,1.8,41.3,21 / 39,758022,2021-12-17 08:29:09:383
1.541,2.111,9.974,1.185,1.7053,9.5843,-0.1349,0.0997,0.9741,0.054,0.043,0.5299,15.84,19.44,-13.44,319.84,-10.07,-6.74,5.0,45.392365,15.200403,339.1,NaN,95.1,1.8,41.58,22 / 39,758522,2021-12-17 08:29:09:883
1.23,1.967,9.9671,1.2027,1.7825,9.568,0.1332,-0.1179,-0.3684,-0.1566,-0.0055,-0.5911,9.79,32.64,-38.7,339.36,-10.47,-7.16,5.0,45.392365,15.200403,339.1,NaN,95.1,1.8,41.58,22 / 39,759022,2021-12-17 08:29:10:383
1.163,1.7471,9.351,1.1263,1.8449,9.5655,-0.0227,0.0903,0.223,0.1147,0.2138,1.1716,14.81,14.81,-11.81,315.6,-10.84,-6.72,5.0,45.392544,15.200627,337.6,NaN,95.15,1.8,41.49,22 / 39,759521,2021-12-17 08:29:10:882
1.3061,1.8671,10.062,1.1127,1.7235,9.5897,-0.1861,-0.1528,-0.4597,-0.0832,-0.0914,-0.5598,16.61,39.71,-17.04,335.83,-10.12,-6.62,5.0,45.392544,15.200627,337.6,NaN,95.15,1.8,41.49,22 / 39,760022,2021-12-17 08:29:11:383
1.17,1.5941,9.2441,1.1455,1.8148,9.5689,-0.0149,0.2184,0.3352,0.0366,-0.0021,0.06,16.86,23.4,-29.64,323.61,-10.56,-6.76,5.0,45.392715,15.200848,336.7,NaN,93.83,1.7,42.26,20 / 39,760521,2021-12-17 08:29:11:882
1.436,1.89,10.175,1.2185,1.7158,9.5782,-0.2106,-0.0513,-0.5952,0.0281,0.0419,0.4199,14.59,16.39,-34.8,318.38,-10.17,-6.99,5.0,45.392715,15.200848,336.7,NaN,93.83,1.7,42.26,20 / 39,761022,2021-12-17 08:29:12:383
1.17,1.754,9.3971,1.3485,1.7296,9.5583,0.2047,0.1971,0.2704,-0.1031,-0.1514,-0.8594,10.69,31.8,-18.6,338.61,-10.03,-7.96,5.0,45.392883,15.201073,335.7,NaN,91.84,1.7,43.6,20 / 39,761521,2021-12-17 08:29:12:882
1.1051,0.971,9.428,1.2381,1.7603,9.5676,-0.3067,-0.1142,-0.6088,-0.1152,-0.084,-0.6805,-0.84,34.01,-35.29,354.83,-10.41,-7.53,5.0,45.392883,15.201073,335.7,NaN,91.84,1.7,43.6,20 / 39,762021,2021-12-17 08:29:13:382
0.7181,1.838,10.1081,1.177,1.774,9.5728,0.4052,-0.065,0.5688,0.0443,-0.095,-0.3701,-5.46,29.89,-18.6,4.72,-9.91,-6.8,5.0,45.393047,15.201298,334.3,NaN,91.95,1.7,44.07,20 / 39,762522,2021-12-17 08:29:13:883
0.809,1.754,9.854,0.9377,1.719,9.6092,-0.099,-0.1316,0.0748,-0.0012,0.071,0.2859,4.09,32.7,-13.01,351.4,-10.1,-5.57,5.0,45.393047,15.201298,334.3,NaN,91.95,1.7,44.07,20 / 39,763021,2021-12-17 08:29:14:382
0.947,1.9001,9.6821,0.9831,1.7937,9.591,0.0666,-5.0E-4,0.4242,-0.0294,-0.0227,-0.1481,1.91,34.2,-12.54,354.7,-10.54,-5.85,5.0,45.393208,15.201525,332.5,NaN,90.76,1.7,44.38,19 / 39,763522,2021-12-17 08:29:14:883
1.1771,2.252,9.885,1.0454,1.8439,9.5749,-0.1333,-0.2431,-0.1733,0.0315,-0.0913,-0.2904,-0.49,32.89,-12.19,357.85,-10.84,-6.23,5.0,45.393208,15.201525,332.5,NaN,90.76,1.7,44.38,19 / 39,764021,2021-12-17 08:29:15:382
1.1321,2.094,9.182,1.1852,2.0545,9.5155,-0.0297,-0.0482,0.0823,0.0785,0.0523,0.4114,9.3,31.99,-17.64,342.23,-12.09,-7.1,5.0,45.393368,15.201752,330.9,NaN,91.23,1.7,44.17,19 / 39,764521,2021-12-17 08:29:15:882
1.2821,2.1971,9.636,1.2778,2.122,9.4887,0.0794,-0.1172,-0.4666,-0.076,-0.0881,-0.3734,1.69,30.6,-37.31,349.78,-12.63,-7.62,5.0,45.393368,15.201752,330.9,NaN,91.23,1.7,44.17,19 / 39,765022,2021-12-17 08:29:16:383
0.849,1.7351,9.428,1.2747,2.1641,9.4796,0.1071,-0.2405,0.5246,0.0219,-0.0382,-0.213,5.4,37.44,-17.34,349.67,-12.61,-7.67,5.0,45.39353,15.201982,329.0,NaN,91.58,1.7,44.77,19 / 39,765521,2021-12-17 08:29:16:882
1.479,2.604,10.302,1.1295,2.2033,9.4889,0.2193,0.3861,-0.4801,0.0256,0.1056,0.412,7.09,22.5,-21.9,340.59,-13.05,-6.83,5.0,45.39353,15.201982,329.0,NaN,91.58,1.7,44.77,19 / 39,766021,2021-12-17 08:29:17:382
0.8231,2.216,9.114,1.0536,2.2019,9.498,0.0641,-0.1273,0.0586,-0.0587,-0.0747,-0.4788,1.44,34.8,-26.89,354.07,-13.19,-6.75,5.0,45.393692,15.202213,327.3,NaN,91.48,1.7,46.21,19 / 39,766521,2021-12-17 08:29:17:882
1.163,2.003,9.2441,1.0572,2.2309,9.4908,0.2315,-0.0026,0.298,-0.0041,-0.0289,0.0276,8.46,19.61,-30.19,336.61,-13.15,-6.36,5.0,45.393692,15.202213,327.3,NaN,91.48,1.7,46.21,19 / 39,767021,2021-12-17 08:29:18:382
1.383,2.235,9.56,1.1716,2.1741,9.4906,-0.1494,-0.1196,-0.2618,-0.0362,-0.0692,-0.1555,2.89,30.0,-22.8,350.54,-13.01,-6.83,5.0,45.393852,15.202452,325.1,NaN,91.39,1.7,46.11,19 / 39,767521,2021-12-17 08:29:18:882
1.2971,2.1941,9.0281,1.4874,2.2268,9.4339,0.0289,0.3458,0.4199,0.1715,0.212,1.0783,13.91,20.51,-16.61,325.37,-13.08,-8.73,5.0,45.393852,15.202452,325.1,NaN,91.39,1.7,46.11,19 / 39,768021,2021-12-17 08:29:19:382
-0.229,0.83,10.91,1.227,2.2669,9.4618,1.4552,1.4608,-1.4521,-0.0731,-0.0058,-0.2194,14.04,34.39,-17.34,336.18,-13.53,-7.66,5.0,45.394012,15.202693,323.3,NaN,91.62,1.7,46.37,19 / 39,768521,2021-12-17 08:29:19:882
1.199,2.558,10.175,1.0632,2.184,9.5011,-0.3496,-0.7431,-0.7164,-0.0089,0.0072,-0.1044,10.91,28.86,-24.66,337.65,-12.86,-6.56,5.0,45.394012,15.202693,323.3,NaN,91.62,1.7,46.37,19 / 39,769021,2021-12-17 08:29:20:382
0.9,2.0321,9.347,0.9344,2.3004,9.4871,0.1128,0.1489,0.8418,0.05,-0.0117,-0.0703,10.14,27.79,-25.31,339.28,-13.32,-5.59,5.0,45.394176,15.202937,321.5,NaN,94.82,1.7,47.14,20 / 39,769522,2021-12-17 08:29:20:883
1.584,2.261,10.091,1.1882,2.1843,9.4862,-0.223,-0.0533,-0.5941,-0.0451,-0.038,0.0208,9.84,28.01,-24.49,338.24,-12.87,-7.14,5.0,45.394176,15.202937,321.5,NaN,94.82,1.7,47.14,20 / 39,770022,2021-12-17 08:29:21:383
1.7321,2.4341,9.5051,1.3895,2.2402,9.4457,-0.0815,0.1427,0.4018,0.0193,-0.0256,0.0463,10.39,27.06,-23.46,337.06,-13.03,-8.18,5.0,45.394337,15.203188,319.9,NaN,97.11,1.7,47.68,21 / 39,770521,2021-12-17 08:29:21:882
1.2851,2.424,9.77,1.4185,2.1799,9.4555,0.1306,-0.0846,-0.1365,0.0096,-0.019,-0.0459,8.81,27.54,-24.36,338.89,-12.84,-8.53,5.0,45.394337,15.203188,319.9,NaN,97.11,1.7,47.68,21 / 39,771022,2021-12-17 08:29:22:383
1.208,2.4221,9.5861,1.2582,2.2223,9.4683,0.2311,0.1699,0.0312,0.0018,0.0322,-0.054,9.11,26.94,-24.36,338.97,-13.1,-7.57,5.0,45.394497,15.203443,318.4,NaN,95.97,1.7,48.87,21 / 39,771521,2021-12-17 08:29:22:882
1.0841,2.4341,9.672,1.105,2.2932,9.4705,-0.088,0.2118,0.403,0.0348,-0.0084,0.0228,9.0,26.7,-24.71,339.63,-13.32,-6.55,5.0,45.394497,15.203443,318.4,NaN,95.97,1.7,48.87,21 / 39,772022,2021-12-17 08:29:23:383
1.802,2.372,9.677,1.3577,2.3611,9.4209,-0.018,0.1546,0.0637,-1.0E-4,-0.0656,0.033,8.1,26.94,-24.49,340.45,-13.95,-7.96,5.0,45.394657,15.203703,316.8,NaN,98.01,1.8,49.07,21 / 39,772521,2021-12-17 08:29:23:882
1.56,2.5871,9.299,1.586,2.3592,9.3856,-0.1846,-0.1878,-0.2985,0.0259,-0.0462,-0.0375,7.31,27.11,-24.79,340.93,-13.78,-9.43,5.0,45.394657,15.203703,316.8,NaN,98.01,1.8,49.07,21 / 39,773021,2021-12-17 08:29:24:382
1.551,2.403,9.081,1.5613,2.5097,9.3506,0.078,-0.1484,-0.1015,0.0204,0.0114,0.004,7.5,26.34,-25.26,338.83,-14.71,-9.54,5.0,45.394817,15.20397,315.4,NaN,98.33,1.8,49.89,21 / 39,773521,2021-12-17 08:29:24:882
1.481,2.582,9.1931,1.5407,2.5416,9.3454,0.0623,0.0729,0.0971,0.0184,0.0327,-0.0018,7.61,26.7,-25.14,339.44,-14.93,-9.55,5.0,45.394817,15.20397,315.4,NaN,98.33,1.8,49.89,21 / 39,774022,2021-12-17 08:29:25:383
1.785,2.8361,9.809,1.4853,2.586,9.3422,0.2167,0.204,-0.3147,-0.0071,-0.0081,0.0084,7.2,25.74,-24.71,340.96,-15.31,-8.95,5.0,45.394974,15.204238,314.1,NaN,100.07,1.8,50.29,22 / 39,774521,2021-12-17 08:29:25:882
1.299,2.585,9.155,1.4253,2.6233,9.3411,-0.0266,-0.1464,-0.0019,0.026,0.029,-0.0012,7.91,26.59,-24.84,340.0,-15.37,-8.82,5.0,45.394974,15.204238,314.1,NaN,100.07,1.8,50.29,22 / 39,775022,2021-12-17 08:29:26:383
1.455,2.3171,9.404,1.3916,2.4277,9.3989,-0.0937,-0.198,-0.2465,-0.0443,-0.0231,0.0414,7.26,26.29,-25.2,341.37,-14.63,-8.22,5.0,45.39513,15.204512,313.4,NaN,100.03,1.8,50.78,21 / 39,775521,2021-12-17 08:29:26:882
1.658,2.465,9.6551,1.4876,2.3646,9.4003,0.1392,0.0219,0.1112,0.0036,-7.0E-4,0.0065,6.84,26.1,-24.79,340.71,-13.95,-8.99,5.0,45.39513,15.204512,313.4,NaN,100.03,1.8,50.78,21 / 39,776021,2021-12-17 08:29:27:382
1.5461,2.3981,9.639,1.5694,2.4266,9.3712,-0.065,0.0158,-0.2176,-0.0177,-0.0142,-0.011,6.54,25.74,-25.5,340.29,-14.33,-9.51,5.0,45.395287,15.204788,312.4,NaN,100.43,1.8,51.65,19 / 39,776522,2021-12-17 08:29:27:883
1.5461,2.817,9.404,1.595,2.4022,9.3731,-0.1977,-0.0712,-0.2031,6.0E-4,-0.0253,0.0023,6.71,25.14,-25.01,339.7,-14.18,-9.66,5.0,45.395287,15.204788,312.4,NaN,100.43,1.8,51.65,19 / 39,777022,2021-12-17 08:29:28:383
1.778,2.367,9.605,1.7832,2.3343,9.3564,-0.1236,0.1141,-0.1915,-0.0285,-0.0447,-0.0322,6.06,25.44,-24.9,340.5,-13.77,-10.79,5.0,45.395447,15.205072,311.2,NaN,102.49,1.8,51.59,19 / 39,777521,2021-12-17 08:29:28:882
1.565,2.159,9.38,1.5865,2.1749,9.4299,0.0338,0.0229,0.0591,-0.0153,0.0954,-0.0791,6.36,26.04,-24.24,341.46,-12.92,-10.28,5.0,45.395447,15.205072,311.2,NaN,102.49,1.8,51.59,19 / 39,778021,2021-12-17 08:29:29:382
1.68,2.0651,9.7751,1.4905,2.0365,9.4764,-0.1848,-0.0202,-0.2894,-0.0217,-0.032,0.0443,6.71,26.1,-24.0,340.74,-12.16,-8.69,5.0,45.395603,15.205358,309.7,NaN,100.94,1.9,52.56,18 / 39,778522,2021-12-17 08:29:29:883
1.041,1.946,9.624,1.3649,1.9023,9.523,0.3025,0.0364,-0.3926,-0.0173,0.0517,-0.0356,6.96,27.11,-23.7,341.51,-11.19,-8.16,5.0,45.395603,15.205358,309.7,NaN,100.94,1.9,52.56,18 / 39,779022,2021-12-17 08:29:30:383
1.041,1.938,10.1171,1.384,1.5832,9.5785,0.3488,-0.3509,-0.5278,-0.0749,-0.0681,0.0935,7.8,26.94,-23.4,339.6,-9.29,-8.22,5.0,45.395756,15.205647,308.4,NaN,100.03,1.9,53.86,18 / 39,779522,2021-12-17 08:29:30:883
1.019,1.6511,9.608,1.0567,1.7678,9.588,0.0487,0.1197,-0.0144,0.0096,0.0422,0.0054,7.91,26.34,-23.89,340.4,-10.38,-6.29,5.0,45.395756,15.205647,308.4,NaN,100.03,1.9,53.86,18 / 39,780021,2021-12-17 08:29:31:382
1.0361,1.883,9.6791,1.075,1.7419,9.5906,0.0398,-0.1377,-0.0798,0.0037,-0.0054,-0.004,6.9,26.16,-23.46,342.12,-10.23,-6.4,5.0,45.395905,15.205938,307.0,NaN,100.89,1.9,53.9,19 / 39,780521,2021-12-17 08:29:31:882
1.053,1.67,9.33,1.1163,1.7734,9.5801,0.0675,0.1117,0.2502,0.0011,0.0088,0.0033,7.44,25.91,-22.8,341.98,-10.42,-6.65,5.0,45.395905,15.205938,307.0,NaN,100.89,1.9,53.9,19 / 39,781022,2021-12-17 08:29:32:383
0.926,1.682,9.339,1.0573,1.7365,9.5936,-0.332,-0.1295,-0.1994,0.0131,0.0054,0.0091,7.61,26.29,-23.46,340.4,-10.17,-6.34,5.0,45.39605,15.20623,305.3,NaN,99.1,1.9,54.7,19 / 39,781522,2021-12-17 08:29:32:883
1.4171,1.8761,9.9671,1.0909,1.7346,9.5902,0.0285,-0.145,-0.2982,-0.0206,0.0121,0.0184,7.5,25.5,-23.16,340.34,-10.39,-6.49,5.0,45.39605,15.20623,305.3,NaN,99.1,1.9,54.7,19 / 39,782022,2021-12-17 08:29:33:383
1.4141,1.649,9.581,1.1161,1.7467,9.5851,-0.0416,0.0578,-0.0309,-0.011,0.0034,0.0564,8.4,25.69,-22.44,340.31,-10.36,-6.66,5.0,45.39619,15.20652,303.7,NaN,99.23,1.9,54.96,19 / 39,782521,2021-12-17 08:29:33:882
1.079,1.68,9.402,1.2141,1.7086,9.58,0.1926,-0.0484,0.2909,0.0065,-0.017,-0.0659,7.39,26.1,-22.86,341.57,-9.99,-7.13,5.0,45.39619,15.20652,303.7,NaN,99.23,1.9,54.96,19 / 39,783021,2021-12-17 08:29:34:382
1.2491,2.1011,9.888,1.1306,1.8151,9.5707,-0.1088,-0.2824,-0.3041,0.0373,-0.0091,0.0083,7.44,25.99,-22.5,342.06,-10.43,-6.68,5.0,45.39633,15.206815,302.2,NaN,99.13,1.9,55.85,19 / 39,783521,2021-12-17 08:29:34:882
1.007,2.06,9.464,1.2133,2.0176,9.5199,0.219,-0.0391,0.0673,0.0227,0.0048,-0.0384,7.26,25.91,-23.4,341.72,-11.74,-7.35,5.0,45.39633,15.206815,302.2,NaN,99.13,1.9,55.85,19 / 39,784022,2021-12-17 08:29:35:383
0.998,2.2211,9.857,1.0539,2.1372,9.5127,-0.0493,-0.0557,0.0057,0.0241,0.0303,0.0051,7.44,26.16,-23.81,342.28,-12.39,-6.56,5.0,45.396473,15.207108,300.5,NaN,97.93,1.8,56.94,20 / 39,784521,2021-12-17 08:29:35:882
1.28,2.2691,9.4451,1.0817,2.1617,9.5041,-0.185,-0.0993,0.0652,0.0292,-0.029,0.0296,7.2,25.69,-23.4,342.56,-12.63,-6.31,5.0,45.396473,15.207108,300.5,NaN,97.93,1.8,56.94,20 / 39,785022,2021-12-17 08:29:36:383
1.455,2.06,9.672,1.2494,2.1229,9.4922,-0.1399,-0.1245,-0.3825,-0.0181,-0.0517,-0.08,6.96,25.56,-22.8,341.73,-12.5,-7.5,5.0,45.3966,15.207402,299.1,NaN,98.48,1.8,57.43,20 / 39,785521,2021-12-17 08:29:36:882
1.22,2.211,9.5021,1.2062,2.1665,9.488,0.2392,-0.0127,0.0627,0.0221,0.0198,-0.0045,7.31,25.14,-23.04,341.39,-12.76,-7.25,5.0,45.3966,15.207402,299.1,NaN,98.48,1.8,57.43,20 / 39,786021,2021-12-17 08:29:37:382
0.888,2.1371,9.581,1.1492,2.1771,9.4926,0.0323,-0.0021,-0.1914,-0.0078,-0.0102,-0.036,7.2,25.5,-23.1,342.19,-12.83,-6.9,5.0,45.396736,15.207702,298.1,NaN,100.4,1.8,57.77,20 / 39,786522,2021-12-17 08:29:37:883
1.242,2.376,9.959,1.0701,2.1485,9.5084,-0.0195,0.051,0.301,0.003,-0.006,-0.0015,7.2,26.46,-23.34,342.49,-12.66,-6.42,5.0,45.396736,15.207702,298.1,NaN,100.4,1.8,57.77,20 / 39,787021,2021-12-17 08:29:38:382
1.2821,2.01,9.162,1.1217,2.1846,9.4942,-0.1041,0.4139,0.423,-0.0601,-0.0162,-0.0393,7.09,28.14,-24.19,343.3,-13.13,-6.69,5.0,45.39687,15.208008,296.7,NaN,101.91,1.8,58.56,21 / 39,787521,2021-12-17 08:29:38:882
0.6101,3.015,13.854,1.269,1.9322,9.5303,0.6697,-0.2879,0.6362,-0.0441,0.0377,0.1885,7.61,14.7,-33.19,330.06,-11.85,-7.43,5.0,45.39687,15.208008,296.7,NaN,101.91,1.8,58.56,21 / 39,788022,2021-12-17 08:29:39:383
0.576,2.0651,10.2161,0.7936,1.8688,9.5942,-0.2143,0.3161,0.918,-0.0157,0.016,-0.3472,7.2,19.86,-19.2,339.38,-10.89,-5.19,5.0,45.397,15.208318,295.2,NaN,102.05,1.8,58.99,21 / 39,788521,2021-12-17 08:29:39:882
1.74,1.998,10.335,1.1929,1.8118,9.5637,-0.5097,0.0411,0.261,0.0017,0.0125,0.4181,12.24,22.56,-12.11,331.37,-10.65,-7.11,5.0,45.397,15.208318,295.2,NaN,102.05,1.8,58.99,21 / 39,789022,2021-12-17 08:29:40:383
1.304,1.5671,8.822,1.3588,1.8066,9.5425,0.242,0.036,0.8664,-0.0569,-0.0668,-0.4379,3.84,22.14,-28.26,343.32,-10.55,-8.23,5.0,45.39713,15.20863,293.7,NaN,101.23,1.8,59.31,21 / 39,789521,2021-12-17 08:29:40:882
1.299,1.766,10.919,1.3662,1.7886,9.5449,-0.3091,-0.3634,-0.97,0.1342,0.161,1.0524,13.01,23.16,-20.64,328.85,-10.63,-7.96,5.0,45.39713,15.20863,293.7,NaN,101.23,1.8,59.31,21 / 39,790022,2021-12-17 08:29:41:383
1.476,2.2421,9.213,1.3115,1.8865,9.5337,0.181,-0.5379,-0.2866,0.0154,0.039,-0.2061,11.81,22.99,-16.61,330.58,-10.75,-8.3,5.0,45.397255,15.208942,292.5,NaN,101.12,1.8,60.45,22 / 39,790522,2021-12-17 08:29:41:883
1.4621,2.285,10.0241,1.1572,1.7478,9.58,0.0676,-0.0773,-0.2403,0.0028,0.0975,0.4037,14.04,23.51,-20.46,328.71,-10.6,-7.1,5.0,45.397255,15.208942,292.5,NaN,101.12,1.8,60.45,22 / 39,791021,2021-12-17 08:29:42:382
1.101,1.6031,8.535,1.0977,1.8199,9.5736,0.335,0.1174,1.3196,0.0561,0.074,0.2767,13.99,21.36,-15.11,325.83,-10.54,-6.74,5.0,45.39738,15.209258,291.0,NaN,101.99,1.8,60.64,21 / 39,791522,2021-12-17 08:29:42:883
1.287,1.89,10.172,1.0845,1.726,9.5925,-0.2367,-0.0583,-0.078,-0.0711,-0.0368,-0.1182,15.9,33.19,-28.86,332.87,-10.44,-6.42,5.0,45.39738,15.209258,291.0,NaN,101.99,1.8,60.64,21 / 39,792022,2021-12-17 08:29:43:383
0.981,2.0921,9.9671,1.2251,1.8299,9.5562,0.2853,0.3316,0.2944,-0.0807,-0.0722,-0.3301,8.46,26.46,-21.71,340.03,-11.0,-7.26,5.0,45.397503,15.20958,289.3,NaN,101.85,1.8,61.19,21 / 39,792521,2021-12-17 08:29:43:882
1.268,1.527,8.949,1.24,1.8064,9.5588,0.2594,-0.0732,-1.2422,-0.0368,-0.0272,-0.1672,9.54,25.5,-29.59,335.83,-10.45,-7.42,5.0,45.397503,15.20958,289.3,NaN,101.85,1.8,61.19,21 / 39,793022,2021-12-17 08:29:44:383
0.713,1.35,11.513,1.0784,1.6851,9.6004,0.016,0.1187,1.7551,-0.0177,-0.0597,-0.3308,4.26,20.51,-29.64,344.11,-9.89,-6.41,5.0,45.397625,15.209897,287.9,NaN,101.69,1.9,62.05,21 / 39,793521,2021-12-17 08:29:44:882
1.1921,2.216,9.239,1.2789,1.9368,9.528,-0.3828,-0.7873,-0.7826,0.1882,0.0326,0.4935,10.26,22.31,-14.64,333.84,-11.39,-7.64,5.0,45.397625,15.209897,287.9,NaN,101.69,1.9,62.05,21 / 39,794021,2021-12-17 08:29:45:382
