sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484007;2021-12-12 13:58:50:962
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484008;2021-12-12 13:58:50:963
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484009;2021-12-12 13:58:50:964
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484010;2021-12-12 13:58:50:965
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484011;2021-12-12 13:58:50:966
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484012;2021-12-12 13:58:50:967
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484013;2021-12-12 13:58:50:968
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484013;2021-12-12 13:58:50:968
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484014;2021-12-12 13:58:50:969
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484014;2021-12-12 13:58:50:969
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484015;2021-12-12 13:58:50:970
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484016;2021-12-12 13:58:50:971
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484017;2021-12-12 13:58:50:972
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484018;2021-12-12 13:58:50:973
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484019;2021-12-12 13:58:50:974
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484020;2021-12-12 13:58:50:975
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484021;2021-12-12 13:58:50:976
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484022;2021-12-12 13:58:50:977
6.9027;0.9386;6.941;6.8447;0.9666;6.956;0.058;-0.0281;-0.015;0.0357;-0.0104;-0.0269;118.0;17.4;-18.0;-11.52;229.02;-11.83;-40.37;0.0;995.06;45.242695;14.562792;268.28;NaN;;39.13;25.806452;52.92;21 / 22;484022;2021-12-12 13:58:50:977
